,id,name,start_date_local,type,distance,moving_time,elapsed_time,total_elevation_gain,end_latlng,external_id
0,5254183216,Afternoon Walk,2021-05-06T16:42:03Z,Walk,1557.2,1403,1403,66.6,"[37.793556, -122.439163]",garmin_push_6735184313
1,5254185435,Afternoon Run,2021-05-06T15:32:34Z,Run,7452.2,2426,2555,75.2,"[37.792493, -122.452101]",garmin_push_6735186156
2,5253814390,Afternoon Walk,2021-05-06T14:54:56Z,Walk,1501.2,1058,1058,34.0,"[37.792936, -122.45332]",garmin_push_6734865806
3,5248050503,Lunch Activity,2021-05-05T12:14:19Z,Workout,1149.6,1937,1937,0,,garmin_push_6729012695
4,5248049483,Morning Walk,2021-05-05T08:30:34Z,Walk,10466.3,7393,12064,173.0,"[37.793474, -122.439079]",garmin_push_6729011392
5,5248044327,Afternoon Walk,2021-05-04T15:23:09Z,Walk,8541.8,5994,7941,183.1,"[37.793484, -122.439138]",garmin_push_6729006102
6,5238293173,Afternoon Walk,2021-05-03T16:44:59Z,Walk,3789.7,3060,3060,136.4,"[37.793502, -122.439167]",garmin_push_6718802290
7,5237967149,HIIT boxing,2021-05-03T15:12:53Z,Workout,2764.2,2736,2736,0,,garmin_push_6718501881
8,5231838892,Morning Walk,2021-05-02T07:33:16Z,Walk,10040.3,7585,10657,185.8,"[37.793472, -122.439197]",garmin_push_6712059715
9,5231831144,Afternoon Run,2021-05-01T17:44:39Z,Run,554.7,194,283,0.0,"[37.766297, -122.45501]",garmin_push_6712052209
10,5231830687,Afternoon Run,2021-05-01T15:04:51Z,Run,1141.0,409,478,4.2,"[37.766202, -122.455639]",garmin_push_6712051868
11,5231830239,Afternoon Run,2021-05-01T13:56:48Z,Run,1632.2,573,769,7.5,"[37.766288, -122.455531]",garmin_push_6712051365
12,5231829555,Afternoon Run,2021-04-30T15:45:42Z,Run,3255.5,1201,1753,60.3,"[37.793062, -122.453291]",garmin_push_6712050682
13,5214860261,Morning Walk,2021-04-29T10:46:36Z,Walk,9155.3,6376,8079,166.8,"[37.793591, -122.439214]",793B1065-3993-49CB-B790-D6C3B5F4E24E-activity.fit
14,5210448485,Afternoon Run,2021-04-28T15:57:06Z,Run,3588.6,1227,1227,38.5,"[37.792269, -122.453258]",garmin_push_6690487424
15,5204700054,Afternoon Run,2021-04-27T15:54:05Z,Run,1501.7,554,698,13.8,"[37.767229, -122.456989]",garmin_push_6684605555
16,5204699546,Afternoon Run,2021-04-27T15:23:37Z,Run,1356.5,259,1055,0.0,"[37.766522, -122.455443]",garmin_push_6684605146
17,5204699315,Afternoon Run,2021-04-27T15:00:50Z,Run,1562.2,540,814,23.4,"[37.766462, -122.457108]",garmin_push_6684604970
18,5198869398,Afternoon Run,2021-04-26T15:39:28Z,Run,8541.9,2735,3511,80.7,"[37.767254, -122.455411]",garmin_push_6678699212
19,5192535273,Morning Walk,2021-04-25T08:44:07Z,Walk,7744.5,5626,10816,139.6,"[37.793518, -122.439248]",garmin_push_6672239783
20,5186809634,Afternoon Run,2021-04-24T16:22:30Z,Run,1762.1,600,919,5.9,"[37.719707, -121.923145]",garmin_push_6666463217
21,5186809318,Afternoon Run,2021-04-24T15:16:58Z,Run,1653.7,556,700,0,,garmin_push_6666462905
22,5186809070,Morning Run,2021-04-24T09:36:58Z,Run,1074.5,361,433,11.3,"[37.79355, -122.438922]",garmin_push_6666462629
23,5186808867,Afternoon Run,2021-04-23T15:21:02Z,Run,1668.0,602,2588,13.5,"[37.767239, -122.458207]",garmin_push_6666462441
24,5186808530,Afternoon Run,2021-04-23T13:49:41Z,Run,1702.0,605,1101,10.1,"[37.766308, -122.455699]",garmin_push_6666462118
25,5186808215,Afternoon Run,2021-04-22T15:28:39Z,Run,3522.0,1231,1930,61.3,"[37.792889, -122.453248]",garmin_push_6666461839
26,5167398601,Morning Run,2021-04-21T08:35:00Z,Run,6951.0,2259,3091,48.6,"[37.766524, -122.455544]",garmin_push_6647111550
27,5163919106,Afternoon Activity,2021-04-20T16:12:10Z,Workout,1150.0,2280,2280,0,,garmin_push_6643526045
28,5163917973,Afternoon Run,2021-04-20T15:33:34Z,Run,5401.9,1783,1957,34.4,"[37.793298, -122.452754]",garmin_push_6643524936
29,5163917037,Afternoon Run,2021-04-19T16:41:17Z,Run,1653.9,535,608,8.5,"[37.767212, -122.456881]",garmin_push_6643524111
30,5163916759,Afternoon Activity,2021-04-19T16:00:01Z,Workout,3208.7,2011,2011,0,,garmin_push_6643523832
31,5163915799,Afternoon Run,2021-04-19T15:33:32Z,Run,1771.1,587,939,5.6,"[37.767271, -122.456841]",garmin_push_6643522910
32,5163923486,Morning Walk,2021-04-18T08:47:43Z,Walk,7126.5,5663,13832,78.4,"[37.793616, -122.439286]",garmin_push_6643529829
33,5163920264,Evening Run,2021-04-17T19:18:58Z,Run,1749.7,607,890,7.4,"[37.766384, -122.455347]",garmin_push_6643527057
34,5163919846,Afternoon Run,2021-04-17T17:36:21Z,Run,1368.7,506,544,8.7,"[37.766324, -122.455946]",garmin_push_6643526706
35,5163915441,Afternoon Run,2021-04-17T15:58:12Z,Run,1716.3,605,777,11.5,"[37.766162, -122.455637]",garmin_push_6643522638
36,5163915130,Afternoon Run,2021-04-17T13:50:33Z,Run,1740.9,584,871,10.0,"[37.766314, -122.455526]",garmin_push_6643522138
37,5163914829,Afternoon Run,2021-04-16T15:32:56Z,Run,3480.6,1215,2087,44.4,"[37.79324, -122.452412]",garmin_push_6643521605
38,5163926242,Morning Run,2021-04-15T06:53:41Z,Run,6539.6,2219,2613,54.3,"[37.793638, -122.43921]",garmin_push_6643532298
39,5163925014,Afternoon Run,2021-04-13T15:30:19Z,Run,5418.9,1800,1977,74.8,"[37.792767, -122.453266]",garmin_push_6643531231
40,5163924042,Afternoon Run,2021-04-12T16:34:55Z,Run,1926.1,656,897,11.7,"[37.76729, -122.456811]",garmin_push_6643530387
41,5163923571,Afternoon Activity,2021-04-12T16:03:23Z,Workout,1413.1,1260,1260,0,,garmin_push_6643530006
42,5163919475,Afternoon Run,2021-04-12T15:39:49Z,Run,1789.3,590,672,8.3,"[37.767227, -122.45702]",garmin_push_6643526384
43,5104255951,Lunch Run,2021-04-10T11:37:23Z,Run,1501.8,543,543,8.1,"[37.74727, -122.497401]",garmin_push_6584432259
44,5104254850,Morning Run,2021-04-10T10:58:21Z,Run,928.4,331,334,0.0,"[37.747303, -122.497405]",garmin_push_6584431105
45,5104254133,Morning Run,2021-04-10T10:35:18Z,Run,995.8,369,691,0.0,"[37.747157, -122.497103]",garmin_push_6584430406
46,5104249361,Morning Run,2021-04-10T09:59:47Z,Run,1567.8,599,802,7.0,"[37.747397, -122.497327]",garmin_push_6584425720
47,5104248073,Morning Run,2021-04-09T10:21:07Z,Run,1475.6,483,483,4.4,"[37.767227, -122.456731]",garmin_push_6584424558
48,5104247300,Morning Run,2021-04-09T09:47:39Z,Run,1792.6,601,670,8.4,"[37.767234, -122.457003]",garmin_push_6584423769
49,5104253439,Lunch Run,2021-04-08T12:35:25Z,Run,6152.7,2104,2900,127.6,"[37.793712, -122.439194]",garmin_push_6584429611
50,5085214822,Morning Run,2021-04-07T08:11:18Z,Run,1655.5,600,689,25.2,"[33.0361, -117.226582]",garmin_push_6565808518
51,5085137100,Morning Activity,2021-04-07T07:49:44Z,Workout,3253.6,1209,1209,0,,garmin_push_6565720962
52,5085023177,Morning Run,2021-04-07T07:31:38Z,Run,1733.9,601,874,38.9,"[33.031124, -117.226228]",garmin_push_6565617924
53,5081105478,Lunch Activity,2021-04-06T11:24:11Z,Workout,707.1,3831,3831,0,,garmin_push_6561757740
54,5080529589,Morning Run,2021-04-06T10:04:07Z,Run,7412.2,2400,2745,76.3,"[33.024355, -117.209622]",garmin_push_6561196002
55,5075659002,60 min with 6 x 45s accels,2021-04-05T11:07:14Z,Run,11676.7,3607,5139,64.6,"[32.951687, -117.264202]",garmin_push_6556341859
56,5063924169,Morning Run,2021-04-03T09:13:07Z,Run,2619.0,901,1003,8.5,"[37.76729, -122.456979]",garmin_push_6544778455
57,5063923498,Morning Run,2021-04-03T08:59:23Z,Run,189.4,31,31,0.0,"[37.766596, -122.455523]",garmin_push_6544777836
58,5063923436,Morning Run,2021-04-03T08:53:47Z,Run,356.7,68,76,0.0,"[37.76711, -122.456567]",garmin_push_6544777755
59,5063923372,Morning Run,2021-04-03T08:44:43Z,Run,613.4,130,130,0.0,"[37.766613, -122.45545]",garmin_push_6544777685
60,5063923230,Morning Run,2021-04-03T08:37:55Z,Run,825.5,183,183,0.0,"[37.76723, -122.456479]",garmin_push_6544777578
61,5058962175,Afternoon Run,2021-04-02T15:29:48Z,Run,7516.4,2401,2401,82.8,"[37.792993, -122.452111]",garmin_push_6539960509
62,5051468277,HIIT boxing,2021-04-01T08:48:59Z,Workout,1942.8,2101,2101,0,,garmin_push_6532616341
63,5051472277,Morning Run,2021-04-01T07:48:52Z,Run,5296.1,1831,2167,51.4,"[37.791614, -122.449379]",garmin_push_6532620112
64,5051470328,Afternoon Run,2021-03-31T16:28:25Z,Run,1619.2,601,740,11.0,"[37.767256, -122.456818]",garmin_push_6532618288
65,5051469533,Afternoon Run,2021-03-31T16:14:31Z,Run,401.9,78,348,0.0,"[37.767114, -122.456536]",garmin_push_6532617603
66,5051469354,Afternoon Run,2021-03-31T16:01:37Z,Run,777.6,143,476,0.0,"[37.767141, -122.456404]",garmin_push_6532617415
67,5051469157,Afternoon Run,2021-03-31T15:53:22Z,Run,596.4,125,125,0.0,"[37.766551, -122.455565]",garmin_push_6532617249
68,5051468963,Afternoon Run,2021-03-31T15:28:00Z,Run,1801.7,605,833,5.4,"[37.767284, -122.457063]",garmin_push_6532617031
69,5051465850,Afternoon Run,2021-03-30T15:26:45Z,Run,3454.3,1270,2167,76.5,"[37.792759, -122.453311]",garmin_push_6532613882
70,5051464592,Afternoon Run,2021-03-29T15:29:31Z,Run,13153.9,4206,4676,125.5,"[37.792884, -122.453016]",garmin_push_6532612352
71,5021135289,Morning Run,2021-03-27T09:25:08Z,Run,10359.3,3018,7216,90.9,"[37.80043, -122.44043]",garmin_push_6502437118
72,5014387593,Morning Run,2021-03-26T09:41:09Z,Run,2622.0,978,1102,59.3,"[37.793697, -122.439269]",garmin_push_6495956569
73,5014277836,"4x(75s, 30s) hills with 1 min in between",2021-03-26T09:19:39Z,Run,2809.8,1251,1251,0,,garmin_push_6495843135
74,5014137192,Morning Run,2021-03-26T08:49:14Z,Run,2207.9,749,1553,2.4,"[37.791287, -122.453842]",garmin_push_6495695052
75,5011124993,Afternoon Run,2021-03-25T15:48:30Z,Run,6391.2,2101,2105,53.2,"[37.793051, -122.455177]",garmin_push_6492607709
76,5005522192,Afternoon Run,2021-03-24T16:31:31Z,Run,2389.7,875,981,13.9,"[37.767227, -122.457057]",garmin_push_6487113674
77,5005161783,Afternoon Run,2021-03-24T15:31:35Z,Run,1965.5,618,942,14.9,"[37.767346, -122.456933]",garmin_push_6486812645
78,4999962425,Afternoon Run,2021-03-23T15:54:29Z,Run,2716.5,939,976,33.7,"[37.792738, -122.453344]",garmin_push_6481652485
79,4999962138,Afternoon Activity,2021-03-23T15:44:15Z,Workout,317.5,605,605,0,,garmin_push_6481652238
80,4999962029,Afternoon Run,2021-03-23T15:31:29Z,Run,1851.7,666,688,54.4,"[37.790655, -122.454244]",garmin_push_6481652106
81,4993996156,Afternoon Run,2021-03-22T15:42:02Z,Run,11320.1,3601,4091,122.9,"[37.7927, -122.453362]",garmin_push_6475877676
82,4980237258,Morning Run,2021-03-20T10:18:19Z,Run,11270.9,3624,4747,96.6,"[37.803237, -122.458195]",garmin_push_6462709194
83,4979376460,Afternoon Run,2021-03-19T17:58:49Z,Run,1558.4,561,573,9.3,"[37.770669, -122.489468]",garmin_push_6461890291
84,4979375436,Afternoon Run,2021-03-19T16:40:09Z,Run,1763.5,580,1076,0.0,"[37.770686, -122.489613]",garmin_push_6461889496
85,4979375052,Afternoon Run,2021-03-18T15:35:41Z,Run,3823.4,1280,1847,31.0,"[37.792751, -122.453371]",garmin_push_6461888700
86,4979373016,Lunch Run,2021-03-17T11:33:33Z,Run,5898.6,1928,2577,15.2,"[37.785069, -122.433265]",garmin_push_6461887054
87,4979369810,Afternoon Run,2021-03-16T16:26:11Z,Run,2086.3,750,804,36.2,"[37.793268, -122.453]",garmin_push_6461884359
88,4979368587,Afternoon Run,2021-03-16T15:58:18Z,Run,2659.0,621,1370,37.8,"[37.801104, -122.458348]",garmin_push_6461883297
89,4979367579,Afternoon Run,2021-03-16T15:31:27Z,Run,1822.5,593,620,12.5,"[37.800304, -122.45809]",garmin_push_6461882291
90,4979367511,Afternoon Run,2021-03-15T15:31:04Z,Run,8162.1,2700,2700,98.2,"[37.792977, -122.455177]",garmin_push_6461881474
91,4942026145,long run,2021-03-13T09:10:26Z,Run,11049.5,3600,3780,99.4,"[37.767233, -122.456982]",garmin_push_6424850827
92,4942023788,Lunch Run,2021-03-12T12:38:04Z,Run,7721.4,2704,3629,191.8,"[37.790944, -122.452905]",garmin_push_6424848823
93,4931881932,Lunch Run,2021-03-11T12:04:59Z,Run,6541.2,2159,2559,97.0,"[37.791596, -122.449161]",garmin_push_6414769283
94,4931880837,Afternoon Run,2021-03-10T16:29:56Z,Run,1405.1,589,614,0.0,"[37.76759, -122.495575]",garmin_push_6414768302
95,4931880534,Afternoon Run,2021-03-10T15:07:21Z,Run,1654.6,597,811,4.3,"[37.767617, -122.495707]",garmin_push_6414768044
96,4931882625,Afternoon Run,2021-03-09T15:27:22Z,Run,4149.2,1438,2271,68.6,"[37.79276, -122.453293]",garmin_push_6414769874
97,4915048258,Morning Run,2021-03-08T10:24:24Z,Run,1716.1,594,615,13.5,"[37.767261, -122.45702]",garmin_push_6398003025
98,4915047309,Morning Run,2021-03-08T10:17:46Z,Run,802.1,173,173,0.0,"[37.76715, -122.456459]",garmin_push_6398002335
99,4915055080,Morning Activity,2021-03-08T09:56:39Z,Workout,1111.8,1066,1066,0,,garmin_push_6398002093
100,4915046649,Morning Activity,2021-03-08T09:48:49Z,Workout,707.1,195,195,0,,garmin_push_6398001648
101,4915046379,Morning Activity,2021-03-08T09:43:28Z,Workout,684.5,197,197,0,,garmin_push_6398001432
102,4913344720,Morning Run,2021-03-08T09:14:34Z,Run,2041.1,725,903,13.7,"[37.767345, -122.456919]",garmin_push_6396373159
103,4908285701,Lunch Run,2021-03-06T11:08:20Z,Run,5338.1,1801,2392,76.4,"[37.780321, -122.462102]",garmin_push_6391214265
104,4908282554,Morning Activity,2021-03-06T09:59:35Z,Workout,3426.3,2250,2250,0,,garmin_push_6391211524
105,4908279808,Afternoon Run,2021-03-05T15:03:56Z,Run,12938.9,4500,6446,202.2,"[37.791501, -122.449321]",garmin_push_6391208221
106,4891140195,Lunch Run,2021-03-04T12:06:58Z,Run,6694.0,2404,2700,116.8,"[37.791551, -122.449269]",garmin_push_6374630181
107,4886561460,Afternoon Run,2021-03-03T15:29:46Z,Run,1778.6,675,1140,6.4,"[37.770133, -122.489797]",garmin_push_6370007312
108,4886561023,Afternoon Run,2021-03-03T14:23:00Z,Run,1659.9,600,761,16.1,"[37.770273, -122.489676]",garmin_push_6370006906
109,4886560697,Afternoon Run,2021-03-02T15:32:55Z,Run,3810.0,1267,1877,57.0,"[37.792794, -122.453315]",garmin_push_6370006575
110,4874618007,Afternoon Run,2021-03-01T16:38:49Z,Run,2673.9,901,935,33.6,"[37.793386, -122.455553]",garmin_push_6358303296
111,4874617414,Afternoon Run,2021-03-01T16:05:41Z,Run,1660.0,355,792,0.0,"[37.79235, -122.45262]",garmin_push_6358302848
112,4874617131,Afternoon Run,2021-03-01T15:57:31Z,Run,1181.2,302,302,3.2,"[37.792815, -122.453229]",garmin_push_6358302617
113,4874616971,Afternoon Run,2021-03-01T15:28:36Z,Run,2221.9,725,730,28.4,"[37.79274, -122.453331]",garmin_push_6358302442
114,4869814070,Lunch Run,2021-02-28T12:55:09Z,Run,7457.6,2403,3928,149.2,"[37.793174, -122.444401]",garmin_push_6353526203
115,4868019928,Morning Activity,2021-02-28T10:23:44Z,Workout,2554.3,2490,2490,0,,garmin_push_6351901414
116,4862572293,Afternoon Run,2021-02-26T15:29:58Z,Run,14267.5,4801,5363,107.5,"[37.793035, -122.453089]",garmin_push_6346469298
117,4862570655,Morning Run,2021-02-25T07:09:46Z,Run,7575.8,2702,3336,142.1,"[37.793585, -122.439278]",garmin_push_6346467776
118,4862568561,Afternoon Run,2021-02-24T15:40:45Z,Run,1421.7,629,1130,2.8,"[37.766824, -122.49405]",garmin_push_6346465654
119,4862572371,Afternoon Run,2021-02-24T14:29:35Z,Run,1806.6,674,891,9.6,"[37.767704, -122.495541]",garmin_push_6346469564
120,4838921105,Afternoon Run,2021-02-23T15:40:05Z,Run,3733.3,1224,2304,37.1,"[37.79377, -122.455606]",garmin_push_6323310667
121,4838920210,Afternoon Run,2021-02-22T16:20:50Z,Run,2158.3,762,854,43.8,"[37.792675, -122.453438]",garmin_push_6323309930
122,4838919672,Afternoon Run,2021-02-22T15:50:34Z,Run,4211.6,1201,1201,0.0,"[37.80508, -122.448939]",garmin_push_6323309454
123,4838918818,Afternoon Run,2021-02-22T15:34:49Z,Run,2106.9,669,703,4.6,"[37.805562, -122.44824]",garmin_push_6323308800
124,4818639299,long run,2021-02-20T06:48:11Z,Run,13289.9,4528,5269,127.0,"[37.803387, -122.458566]",garmin_push_6303232661
125,4813938851,core circuit,2021-02-19T13:03:54Z,Workout,171.9,619,619,0,,garmin_push_6298612001
126,4813874957,HIIT boxing,2021-02-19T12:25:02Z,Workout,1818.1,1800,1800,0,,garmin_push_6298549720
127,4813463295,Morning Run,2021-02-19T09:51:55Z,Run,10055.4,3665,3673,171.6,"[37.793704, -122.439219]",garmin_push_6298120721
128,4810001943,Afternoon Run,2021-02-18T17:25:25Z,Run,8900.6,3020,3079,144.6,"[37.791409, -122.450604]",garmin_push_6294537156
129,4804181440,Morning Run,2021-02-17T10:00:50Z,Run,2004.5,657,662,5.3,"[37.767166, -122.457206]",garmin_push_6288816743
130,4804182658,Morning Activity,2021-02-17T09:35:32Z,Workout,2818.9,1441,1441,0,,garmin_push_6288817898
131,4804181825,Morning Run,2021-02-17T09:20:11Z,Run,1609.4,569,622,3.6,"[37.767383, -122.456828]",garmin_push_6288817081
132,4798853654,Morning Run,2021-02-16T10:11:24Z,Run,1889.0,618,618,13.4,"[37.770909, -122.490074]",garmin_push_6283594215
133,4798854712,Morning Run,2021-02-16T09:43:53Z,Run,1865.0,480,1106,29.3,"[37.770379, -122.485931]",garmin_push_6283593862
134,4798852814,Morning Run,2021-02-16T09:16:46Z,Run,1789.1,586,747,16.4,"[37.769525, -122.490442]",garmin_push_6283593534
135,4792548600,Morning Run,2021-02-15T09:42:07Z,Run,2124.6,714,773,31.8,"[37.792745, -122.453358]",garmin_push_6277434901
136,4792547879,Morning Run,2021-02-15T09:10:44Z,Run,2152.7,730,730,31.4,"[37.792709, -122.453306]",garmin_push_6277434122
137,4782515509,long run,2021-02-13T11:04:43Z,Run,14338.9,4813,5833,99.6,"[37.804259, -122.447201]",garmin_push_6267415086
138,4777825073,Morning Run,2021-02-12T10:08:15Z,Run,1639.8,625,697,12.8,"[37.767631, -122.457748]",garmin_push_6262705546
139,4777824744,Morning Run,2021-02-12T10:01:41Z,Run,803.9,167,167,0.0,"[37.767168, -122.456485]",garmin_push_6262705262
140,4777824600,Morning Run,2021-02-12T09:48:07Z,Run,791.1,195,195,0.0,"[37.767179, -122.456466]",garmin_push_6262705137
141,4777824458,Morning Run,2021-02-12T09:41:36Z,Run,800.7,198,198,0.0,"[37.767151, -122.456483]",garmin_push_6262705027
142,4777824333,Morning Run,2021-02-12T09:35:12Z,Run,774.7,198,198,0.0,"[37.767197, -122.456404]",garmin_push_6262704888
143,4777824244,Morning Run,2021-02-12T09:16:01Z,Run,1835.1,648,729,8.6,"[37.766215, -122.455933]",garmin_push_6262704779
144,4773035507,Morning Run,2021-02-11T07:11:27Z,Run,6472.6,2401,2632,123.6,"[37.793583, -122.439233]",garmin_push_6257875842
145,4768187080,Afternoon Activity,2021-02-10T16:07:38Z,Workout,1540.1,1080,1080,0,,garmin_push_6252989636
146,4768171845,Afternoon Run,2021-02-10T15:42:21Z,Run,3570.3,1181,1247,40.7,"[37.792723, -122.45329]",garmin_push_6252975980
147,4768171332,Lunch Run,2021-02-10T11:32:41Z,Run,7933.2,2703,3026,70.0,"[37.793566, -122.439219]",garmin_push_6252975476
148,4768186677,Afternoon Run,2021-02-09T15:40:00Z,Run,10422.1,3631,3802,158.7,"[37.793574, -122.439227]",garmin_push_6252989097
149,4768184384,Evening Activity,2021-02-08T19:50:02Z,Workout,901.0,2792,2792,0,,garmin_push_6252987412
150,4768182910,Afternoon Run,2021-02-08T16:27:16Z,Run,3295.5,1186,1186,49.5,"[37.792689, -122.45336]",garmin_push_6252986006
151,4768182108,Afternoon Activity,2021-02-08T16:10:15Z,Workout,914.3,984,984,0,,garmin_push_6252985416
152,4768181621,Afternoon Run,2021-02-08T15:58:53Z,Run,1874.3,638,646,5.4,"[37.79652, -122.456176]",garmin_push_6252984937
153,4768181289,Morning Walk,2021-02-07T09:49:58Z,Walk,3696.6,2585,6560,26.9,"[37.78489, -122.434994]",garmin_push_6252984566
154,4768178981,Afternoon Activity,2021-02-06T13:42:22Z,Workout,1534.6,3019,3019,0,,garmin_push_6252982516
155,4768177400,Morning Walk,2021-02-06T10:56:31Z,Walk,8115.0,5512,9258,146.6,"[37.793557, -122.439276]",garmin_push_6252980985
156,4768174154,Lunch Run,2021-02-05T12:18:12Z,Run,5829.9,2107,2368,169.0,"[37.793617, -122.439351]",garmin_push_6252978129
157,4768172797,Lunch Activity,2021-02-04T12:32:07Z,Workout,1665.3,1801,1801,0,,garmin_push_6252976925
158,4735243186,Lunch Run,2021-02-04T11:20:34Z,Run,7719.3,2751,3966,151.6,"[37.793631, -122.439299]",garmin_push_6220393817
159,4735241102,Afternoon Activity,2021-02-03T15:51:42Z,Workout,623.0,1984,1984,0,,garmin_push_6220391484
160,4729915627,10 min core circuit,2021-02-03T13:26:36Z,Workout,180.1,600,600,0,,garmin_push_6215185482
161,4729915326,Afternoon Run,2021-02-03T13:04:25Z,Run,2517.4,910,1033,54.3,"[37.793672, -122.439275]",garmin_push_6215185118
162,4729914664,speed development: 8x8s hill sprints with long recovery,2021-02-03T12:52:15Z,Workout,590.4,682,682,0,,garmin_push_6215184552
163,4729914237,warmup,2021-02-03T12:33:40Z,Run,3219.4,1080,1083,87.9,"[37.79472, -122.46338]",garmin_push_6215184123
164,4724262031,Lunch Run,2021-02-02T12:39:33Z,Run,1794.1,720,720,44.7,"[37.791575, -122.449285]",garmin_push_6209657930
165,4724261332,20 min tempo,2021-02-02T12:17:41Z,Run,4275.4,1206,1214,28.4,"[37.791839, -122.458885]",garmin_push_6209657268
166,4724070841,Lunch Run,2021-02-02T12:00:24Z,Run,2078.2,729,738,32.7,"[37.790655, -122.454288]",garmin_push_6209470719
167,4724069640,taekwondo,2021-02-01T19:40:15Z,Workout,1785.3,3206,3206,0,,garmin_push_6209469580
168,4719862000,Afternoon Run,2021-02-01T17:37:00Z,Run,7864.0,2737,3141,84.3,"[37.790829, -122.453248]",garmin_push_6205197559
169,4707422450,long run,2021-01-30T11:10:40Z,Run,16184.7,5415,7025,88.0,"[37.804476, -122.447262]",garmin_push_6193132779
170,4701598255,5-4-3-2-1 fartlek,2021-01-29T11:34:23Z,Run,9117.7,3043,3681,126.7,"[37.798194, -122.447364]",garmin_push_6187383987
171,4701596162,Afternoon Run,2021-01-28T15:47:41Z,Run,6973.9,2433,3416,141.8,"[37.793574, -122.439256]",garmin_push_6187381862
172,4691772621,Lunch Activity,2021-01-27T12:20:16Z,Workout,1098.2,1980,1980,0,,garmin_push_6177738074
173,4691771075,Lunch Run,2021-01-27T11:38:26Z,Run,5844.7,2109,2257,139.3,"[37.793729, -122.439167]",garmin_push_6177736062
174,4691768380,Lunch Run,2021-01-26T12:09:57Z,Run,1922.4,725,729,33.3,"[37.792905, -122.453282]",garmin_push_6177733543
175,4691767724,10 x 400m,2021-01-26T11:34:32Z,Run,4019.0,992,1612,0.0,"[37.793054, -122.453184]",garmin_push_6177732715
176,4691766291,Lunch Run,2021-01-26T11:12:46Z,Run,2027.9,720,720,35.9,"[37.792224, -122.453326]",garmin_push_6177731353
177,4681830882,cool down,2021-01-25T16:40:15Z,Run,1795.7,599,599,15.0,"[37.798388, -122.447549]",garmin_push_6167770526
178,4681830591,S&C,2021-01-25T15:26:50Z,Workout,3203.0,3606,3606,0,,garmin_push_6167770227
179,4681828785,easy warmup,2021-01-25T14:56:07Z,Run,3482.0,1167,1174,3.6,"[37.792668, -122.453368]",garmin_push_6167768534
180,4670027223,long run,2021-01-23T10:48:40Z,Run,13560.4,4517,4849,100.9,"[37.800458, -122.44026]",garmin_push_6156072190
181,4664104060,Lunch Run,2021-01-22T11:33:24Z,Run,7797.7,2717,4767,161.8,"[37.793764, -122.439255]",garmin_push_6150385750
182,4664102091,yoga,2021-01-21T07:46:12Z,Yoga,111.4,936,936,0,,garmin_push_6150383770
183,4664101782,Morning Run,2021-01-21T07:11:39Z,Run,4832.8,1894,1898,124.8,"[37.793612, -122.439202]",garmin_push_6150383159
184,4654784528,EMOM S&C circuit + 7 x 200m,2021-01-20T15:33:49Z,Workout,3568.8,4380,4380,0,,garmin_push_6141135566
185,4654782379,Afternoon Run,2021-01-20T14:36:30Z,Run,7043.5,2400,2409,36.7,"[37.792778, -122.453299]",garmin_push_6141133498
186,4654781233,Lunch Run,2021-01-19T11:49:22Z,Run,8470.9,3000,4237,148.9,"[37.793515, -122.43928]",garmin_push_6141132423
187,4638177056,first half of 2021!,2021-01-17T09:19:56Z,Run,21114.6,7337,7698,254.8,"[37.801961, -122.446722]",garmin_push_6124578547
188,4632144815,Lunch Run,2021-01-16T12:13:51Z,Run,5479.3,1858,3034,103.1,"[37.803977, -122.476063]",garmin_push_6118835712
189,4626111140,HIIT Boxing,2021-01-15T12:19:22Z,Workout,1998.1,2101,2101,0,,garmin_push_6112868367
190,4626113799,Lunch Run,2021-01-15T11:14:04Z,Run,8116.1,2809,3504,150.0,"[37.793732, -122.439036]",garmin_push_6112870806
191,4621024122,Morning Run,2021-01-14T07:20:50Z,Run,6811.7,2429,2797,133.1,"[37.793567, -122.439244]",garmin_push_6107833895
192,4617482429,Afternoon Run,2021-01-13T15:50:06Z,Run,2241.9,572,1547,18.4,"[37.793026, -122.453345]",garmin_push_6104133007
193,4617482227,Afternoon Run,2021-01-13T15:26:54Z,Run,720.5,221,973,0.0,"[37.793106, -122.45327]",garmin_push_6104132784
194,4611878665,Lunch Run,2021-01-12T12:13:27Z,Run,3229.0,1233,1285,60.2,"[37.793681, -122.438977]",garmin_push_6098525504
195,4611877669,Lunch Run,2021-01-12T11:30:22Z,Run,7613.6,2401,2559,35.1,"[37.786578, -122.468636]",garmin_push_6098524486
196,4611875656,Afternoon Run,2021-01-11T16:21:43Z,Run,1961.3,683,1758,71.2,"[37.79363, -122.439353]",garmin_push_6098522799
197,4611879929,Afternoon Run,2021-01-11T14:41:34Z,Run,4475.6,1460,1918,94.0,"[37.791952, -122.453746]",garmin_push_6098526809
198,4593853705,long run,2021-01-09T08:28:24Z,Run,14743.1,5169,5427,119.9,"[37.804098, -122.447132]",garmin_push_6080716059
199,4593848784,Lunch Run,2021-01-08T11:23:35Z,Run,7111.8,2425,4912,144.0,"[37.793588, -122.439198]",garmin_push_6080711450
200,4593845995,Morning Activity,2021-01-07T08:51:59Z,Workout,817.5,1829,1829,0,,garmin_push_6080708942
